id,order_time,count,bus_id,actual_pay,actual_gain,status,pickup_node,dropoff_node
1,2023-12-18T06:30:00.0,1,-1,-1,3.59626544,-1,61,44
2,2023-12-18T06:30:00.0,1,-1,-1,2.0881746,-1,7,12
3,2023-12-18T06:30:00.0,1,-1,-1,1.58855502,-1,17,1
4,2023-12-18T06:30:00.0,1,-1,-1,1.1573278,-1,5,19
5,2023-12-18T06:30:00.0,1,-1,-1,5.279122040000001,-1,62,50
6,2023-12-18T06:30:00.0,2,-1,-1,1.15165352,-1,16,1
7,2023-12-18T06:30:00.0,1,-1,-1,1.42653102,-1,57,4
8,2023-12-18T06:30:00.0,1,-1,-1,1.4758537399999998,-1,2,52
9,2023-12-18T06:30:00.0,1,-1,-1,1.8426411600000001,-1,11,1
10,2023-12-18T06:30:00.0,1,-1,-1,4.62105262,-1,59,50
11,2023-12-18T06:31:00.0,1,-1,-1,2.61868366,-1,24,48
12,2023-12-18T06:31:00.0,1,-1,-1,2.53325126,-1,21,44
13,2023-12-18T06:31:00.0,1,-1,-1,2.16597106,-1,62,30
14,2023-12-18T06:31:00.0,1,-1,-1,3.1549186000000007,-1,3,59
15,2023-12-18T06:31:00.0,1,-1,-1,2.95096788,-1,30,41
16,2023-12-18T06:31:00.0,1,-1,-1,1.06786458,-1,46,41
17,2023-12-18T06:31:00.0,1,-1,-1,2.03599496,-1,53,1
18,2023-12-18T06:31:00.0,1,-1,-1,2.3874468600000003,-1,23,36
19,2023-12-18T06:31:00.0,1,-1,-1,2.1120611,-1,32,8
20,2023-12-18T06:31:00.0,1,-1,-1,1.50177328,-1,62,15
21,2023-12-18T06:31:00.0,1,-1,-1,2.7218612999999996,-1,39,47
22,2023-12-18T06:31:00.0,1,-1,-1,4.041287919999999,-1,53,59
23,2023-12-18T06:31:00.0,1,-1,-1,3.20776044,-1,43,30
24,2023-12-18T06:31:00.0,1,-1,-1,2.4752691999999996,-1,63,40
25,2023-12-18T06:32:00.0,1,-1,-1,1.47665698,-1,26,33
26,2023-12-18T06:32:00.0,1,-1,-1,1.0417567,-1,65,52
27,2023-12-18T06:32:00.0,2,-1,-1,1.8181079399999998,-1,32,16
28,2023-12-18T06:32:00.0,1,-1,-1,5.072114880000001,-1,14,12
29,2023-12-18T06:32:00.0,2,-1,-1,2.04240712,-1,57,32
30,2023-12-18T06:32:00.0,1,-1,-1,1.5315998000000002,-1,20,3
31,2023-12-18T06:32:00.0,1,-1,-1,3.15204362,-1,6,10
32,2023-12-18T06:32:00.0,1,-1,-1,3.3471303199999998,-1,63,17
33,2023-12-18T06:32:00.0,1,-1,-1,1.6098245400000002,-1,11,3
34,2023-12-18T06:32:00.0,1,-1,-1,3.42646274,-1,41,49
35,2023-12-18T06:32:00.0,1,-1,-1,2.6331101599999993,-1,15,47
36,2023-12-18T06:32:00.0,1,-1,-1,2.34185052,-1,1,65
37,2023-12-18T06:33:00.0,1,-1,-1,3.67933542,-1,4,12
38,2023-12-18T06:33:00.0,1,-1,-1,2.11014416,-1,1,56
39,2023-12-18T06:33:00.0,1,-1,-1,1.1695053999999998,-1,17,19
40,2023-12-18T06:33:00.0,1,-1,-1,2.6973065799999993,-1,39,45
