id,order_time,count,bus_id,actual_pay,actual_gain,status,pickup_node,dropoff_node
1,2023-12-18T06:30:00.0,1,-1,-1,1.9337788,-1,27,20
2,2023-12-18T06:30:00.0,1,-1,-1,5.09303696,-1,28,49
3,2023-12-18T06:30:00.0,2,-1,-1,3.44441094,-1,44,28
4,2023-12-18T06:30:00.0,1,-1,-1,1.9606967999999998,-1,29,15
5,2023-12-18T06:30:00.0,2,-1,-1,1.28958118,-1,28,48
6,2023-12-18T06:30:00.0,1,-1,-1,3.7773909,-1,50,15
7,2023-12-18T06:31:00.0,1,-1,-1,1.8260156400000003,-1,8,20
8,2023-12-18T06:31:00.0,1,-1,-1,4.47379826,-1,59,51
9,2023-12-18T06:31:00.0,1,-1,-1,1.9782468199999996,-1,32,62
10,2023-12-18T06:31:00.0,1,-1,-1,1.82276398,-1,20,8
11,2023-12-18T06:31:00.0,2,-1,-1,1.6208764000000002,-1,1,17
12,2023-12-18T06:31:00.0,1,-1,-1,1.3546935,-1,4,45
13,2023-12-18T06:31:00.0,3,-1,-1,1.3712355999999999,-1,21,31
14,2023-12-18T06:31:00.0,1,-1,-1,2.2739672800000004,-1,58,22
15,2023-12-18T06:32:00.0,1,-1,-1,1.5406513000000002,-1,2,6
16,2023-12-18T06:32:00.0,1,-1,-1,2.180834439999999,-1,7,6
17,2023-12-18T06:32:00.0,1,-1,-1,2.6129483199999997,-1,1,10
18,2023-12-18T06:32:00.0,1,-1,-1,2.08959188,-1,5,47
19,2023-12-18T06:32:00.0,1,-1,-1,1.1745828400000002,-1,20,6
20,2023-12-18T06:32:00.0,1,-1,-1,2.3574586600000003,-1,42,39
21,2023-12-18T06:32:00.0,1,-1,-1,3.20422412,-1,63,8
22,2023-12-18T06:32:00.0,1,-1,-1,3.8537038600000004,-1,61,17
23,2023-12-18T06:32:00.0,1,-1,-1,1.9182841800000001,-1,1,11
24,2023-12-18T06:33:00.0,2,-1,-1,1.90137056,-1,24,55
25,2023-12-18T06:33:00.0,1,-1,-1,0.7353172,-1,16,11
26,2023-12-18T06:33:00.0,1,-1,-1,1.31766792,-1,55,16
27,2023-12-18T06:33:00.0,1,-1,-1,2.34185052,-1,1,65
28,2023-12-18T06:33:00.0,1,-1,-1,2.7357451399999997,-1,46,21
29,2023-12-18T06:33:00.0,1,-1,-1,1.7204781599999999,-1,56,24
30,2023-12-18T06:34:00.0,1,-1,-1,2.90954598,-1,63,3
31,2023-12-18T06:34:00.0,1,-1,-1,1.1805116800000002,-1,47,55
32,2023-12-18T06:34:00.0,1,-1,-1,1.40289908,-1,7,21
33,2023-12-18T06:34:00.0,1,-1,-1,1.9782468199999999,-1,62,32
34,2023-12-18T06:34:00.0,1,-1,-1,3.8483357400000004,-1,58,9
35,2023-12-18T06:34:00.0,1,-1,-1,1.1745828400000002,-1,20,6
36,2023-12-18T06:34:00.0,1,-1,-1,0.82579952,-1,6,1
37,2023-12-18T06:35:00.0,1,-1,-1,1.4529459200000001,-1,41,43
38,2023-12-18T06:35:00.0,1,-1,-1,2.8672528999999995,-1,42,30
39,2023-12-18T06:35:00.0,1,-1,-1,1.47589588,-1,52,2
40,2023-12-18T06:35:00.0,1,-1,-1,1.1695053999999998,-1,17,19
41,2023-12-18T06:35:00.0,1,-1,-1,2.90954598,-1,63,3
42,2023-12-18T06:35:00.0,1,-1,-1,2.94805162,-1,30,55
43,2023-12-18T06:35:00.0,1,-1,-1,1.9427503199999998,-1,40,8
44,2023-12-18T06:36:00.0,1,-1,-1,3.24505778,-1,29,4
45,2023-12-18T06:36:00.0,1,-1,-1,3.0116641000000004,-1,42,10
46,2023-12-18T06:36:00.0,1,-1,-1,1.8770600800000001,-1,7,1
47,2023-12-18T06:36:00.0,1,-1,-1,3.87128828,-1,25,12
48,2023-12-18T06:36:00.0,3,-1,-1,1.82160642,-1,53,34
49,2023-12-18T06:36:00.0,1,-1,-1,1.77943546,-1,10,23
50,2023-12-18T06:37:00.0,1,-1,-1,3.2269969199999995,-1,13,65
51,2023-12-18T06:37:00.0,1,-1,-1,2.11014416,-1,1,56
52,2023-12-18T06:37:00.0,1,-1,-1,1.8897906599999998,-1,6,24
53,2023-12-18T06:37:00.0,1,-1,-1,3.8558194599999998,-1,55,61
54,2023-12-18T06:37:00.0,1,-1,-1,1.8160800600000002,-1,3,32
55,2023-12-18T06:37:00.0,1,-1,-1,1.62842462,-1,9,19
56,2023-12-18T06:37:00.0,2,-1,-1,2.5207502999999996,-1,36,6
57,2023-12-18T06:37:00.0,1,-1,-1,2.84863562,-1,29,20
58,2023-12-18T06:37:00.0,1,-1,-1,2.6249754199999997,-1,36,46
59,2023-12-18T06:37:00.0,1,-1,-1,3.0033057600000004,-1,24,64
60,2023-12-18T06:38:00.0,1,-1,-1,1.2788079600000002,-1,20,46
61,2023-12-18T06:38:00.0,1,-1,-1,3.16238942,-1,48,16
62,2023-12-18T06:38:00.0,1,-1,-1,2.4373380399999998,-1,25,62
63,2023-12-18T06:38:00.0,1,-1,-1,2.9920629799999996,-1,32,9
64,2023-12-18T06:38:00.0,1,-1,-1,2.76576946,-1,31,44
65,2023-12-18T06:38:00.0,1,-1,-1,2.383776379999999,-1,7,40
66,2023-12-18T06:38:00.0,1,-1,-1,2.8032431,-1,32,41
67,2023-12-18T06:38:00.0,1,-1,-1,4.5345624199999985,-1,53,58
