id,order_time,count,bus_id,actual_pay,actual_gain,status,pickup_node,dropoff_node
1,2023-12-18T06:30:00.0,1,-1,-1,1.97300082,-1,11,23
2,2023-12-18T06:30:00.0,2,-1,-1,2.22012956,-1,1,52
3,2023-12-18T06:30:00.0,1,-1,-1,4.495087559999998,-1,60,56
4,2023-12-18T06:31:00.0,2,-1,-1,1.77943546,-1,10,23
5,2023-12-18T06:31:00.0,1,-1,-1,2.0930757399999997,-1,11,6
6,2023-12-18T06:32:00.0,1,-1,-1,2.6543839800000004,-1,44,31
7,2023-12-18T06:32:00.0,1,-1,-1,1.2022318400000003,-1,16,4
8,2023-12-18T06:32:00.0,1,-1,-1,1.6497388600000003,-1,18,12
9,2023-12-18T06:32:00.0,1,-1,-1,2.1126502,-1,62,37
10,2023-12-18T06:33:00.0,1,-1,-1,2.7704641999999997,-1,55,15
11,2023-12-18T06:33:00.0,1,-1,-1,2.9006165999999998,-1,45,38
12,2023-12-18T06:34:00.0,1,-1,-1,1.62021936,-1,46,5
13,2023-12-18T06:34:00.0,1,-1,-1,3.2948371600000006,-1,37,11
14,2023-12-18T06:34:00.0,1,-1,-1,1.19286988,-1,5,54
15,2023-12-18T06:34:00.0,1,-1,-1,1.63198588,-1,34,15
16,2023-12-18T06:35:00.0,1,-1,-1,2.8185906599999995,-1,63,42
17,2023-12-18T06:35:00.0,1,-1,-1,1.7244496399999998,-1,43,7
18,2023-12-18T06:35:00.0,1,-1,-1,1.4952140599999997,-1,41,54
19,2023-12-18T06:36:00.0,1,-1,-1,2.20695522,-1,3,41
20,2023-12-18T06:36:00.0,1,-1,-1,3.5219949800000006,-1,12,34
21,2023-12-18T06:36:00.0,1,-1,-1,2.3972027,-1,62,22
22,2023-12-18T06:37:00.0,1,-1,-1,2.55089932,-1,6,36
23,2023-12-18T06:37:00.0,1,-1,-1,0.8768387999999999,-1,3,16
24,2023-12-18T06:38:00.0,1,-1,-1,2.8185906599999995,-1,63,42
25,2023-12-18T06:38:00.0,1,-1,-1,3.22930258,-1,38,52
26,2023-12-18T06:38:00.0,1,-1,-1,2.9703307800000003,-1,30,51
27,2023-12-18T06:39:00.0,1,-1,-1,1.3636701800000002,-1,1,47
28,2023-12-18T06:39:00.0,1,-1,-1,1.88886186,-1,20,55
29,2023-12-18T06:39:00.0,1,-1,-1,2.9102709600000005,-1,16,63
30,2023-12-18T06:40:00.0,1,-1,-1,5.0507198,-1,50,60
31,2023-12-18T06:40:00.0,1,-1,-1,1.22435534,-1,6,43
32,2023-12-18T06:40:00.0,1,-1,-1,3.1668278800000005,-1,50,41
33,2023-12-18T06:41:00.0,1,-1,-1,2.52515006,-1,3,38
34,2023-12-18T06:41:00.0,1,-1,-1,1.40876944,-1,39,4
35,2023-12-18T06:41:00.0,1,-1,-1,1.0895821600000002,-1,56,45
36,2023-12-18T06:42:00.0,1,-1,-1,2.89626156,-1,25,29
37,2023-12-18T06:42:00.0,1,-1,-1,3.1227838400000003,-1,57,37
38,2023-12-18T06:43:00.0,1,-1,-1,2.8962615599999997,-1,29,25
39,2023-12-18T06:43:00.0,1,-1,-1,2.3430760200000003,-1,35,63
40,2023-12-18T06:43:00.0,1,-1,-1,1.1944875400000001,-1,46,16
41,2023-12-18T06:44:00.0,1,-1,-1,4.70180748,-1,51,27
42,2023-12-18T06:44:00.0,1,-1,-1,3.0858305,-1,47,36
43,2023-12-18T06:44:00.0,1,-1,-1,2.44566972,-1,41,39
44,2023-12-18T06:45:00.0,1,-1,-1,0.8768387999999999,-1,16,3
45,2023-12-18T06:45:00.0,1,-1,-1,5.15928878,-1,49,61
46,2023-12-18T06:46:00.0,1,-1,-1,3.06709712,-1,43,36
47,2023-12-18T06:46:00.0,1,-1,-1,0.43892938000000004,-1,3,17
48,2023-12-18T06:46:00.0,1,-1,-1,0.8768387999999999,-1,3,16
49,2023-12-18T06:47:00.0,1,-1,-1,1.57645396,-1,53,26
50,2023-12-18T06:47:00.0,1,-1,-1,1.24021976,-1,1,44
51,2023-12-18T06:47:00.0,1,-1,-1,2.83841022,-1,14,44
52,2023-12-18T06:47:00.0,1,-1,-1,1.13906656,-1,7,44
53,2023-12-18T06:48:00.0,2,-1,-1,2.3341733000000002,-1,6,23
54,2023-12-18T06:48:00.0,1,-1,-1,3.8784847599999996,-1,9,58
55,2023-12-18T06:48:00.0,1,-1,-1,5.446158980000001,-1,49,64
56,2023-12-18T06:49:00.0,1,-1,-1,2.0295965600000003,-1,4,18
57,2023-12-18T06:49:00.0,1,-1,-1,2.5427112599999995,-1,40,53
58,2023-12-18T06:49:00.0,1,-1,-1,1.53163678,-1,23,8
59,2023-12-18T06:50:00.0,1,-1,-1,3.1281691599999992,-1,60,2
60,2023-12-18T06:50:00.0,1,-1,-1,4.899390759999999,-1,49,59
61,2023-12-18T06:51:00.0,1,-1,-1,1.61850108,-1,44,40
62,2023-12-18T06:51:00.0,2,-1,-1,1.7273865399999997,-1,15,35
63,2023-12-18T06:51:00.0,1,-1,-1,1.09207272,-1,7,23
64,2023-12-18T06:52:00.0,1,-1,-1,1.44560668,-1,8,1
65,2023-12-18T06:52:00.0,1,-1,-1,1.29997256,-1,14,25
66,2023-12-18T06:52:00.0,1,-1,-1,2.8185906599999995,-1,63,42
67,2023-12-18T06:53:00.0,4,-1,-1,3.706984419999999,-1,64,3
68,2023-12-18T06:53:00.0,1,-1,-1,2.1176373400000004,-1,19,33
69,2023-12-18T06:53:00.0,1,-1,-1,2.9285072600000004,-1,38,11
70,2023-12-18T06:54:00.0,1,-1,-1,2.5595199600000007,-1,37,16
71,2023-12-18T06:54:00.0,1,-1,-1,2.5357572999999998,-1,24,50
72,2023-12-18T06:55:00.0,1,-1,-1,2.9048813399999998,-1,65,1
73,2023-12-18T06:55:00.0,1,-1,-1,3.20422412,-1,63,8
74,2023-12-18T06:55:00.0,1,-1,-1,1.58855502,-1,17,1
75,2023-12-18T06:56:00.0,1,-1,-1,3.7963547600000003,-1,62,16
76,2023-12-18T06:56:00.0,1,-1,-1,2.1120611,-1,32,8
77,2023-12-18T06:56:00.0,1,-1,-1,5.476573739999999,-1,10,29
78,2023-12-18T06:57:00.0,1,-1,-1,1.66368462,-1,6,35
79,2023-12-18T06:57:00.0,2,-1,-1,3.690525740000001,-1,45,27
80,2023-12-18T06:57:00.0,1,-1,-1,1.6888327400000003,-1,51,56
81,2023-12-18T06:58:00.0,1,-1,-1,3.36310482,-1,41,37
82,2023-12-18T06:58:00.0,1,-1,-1,1.9780163400000002,-1,26,10
83,2023-12-18T06:58:00.0,1,-1,-1,2.9394051800000005,-1,58,26
84,2023-12-18T06:58:00.0,2,-1,-1,3.0240076800000004,-1,51,41
85,2023-12-18T06:59:00.0,1,-1,-1,3.0118705,-1,44,63
86,2023-12-18T06:59:00.0,1,-1,-1,4.96707276,-1,58,51
87,2023-12-18T06:59:00.0,1,-1,-1,3.07458428,-1,31,52
88,2023-12-18T07:00:00.0,1,-1,-1,1.3737167,-1,24,54
89,2023-12-18T07:00:00.0,1,-1,-1,1.7774505799999998,-1,16,40
90,2023-12-18T07:00:00.0,1,-1,-1,2.1648608000000005,-1,56,23
91,2023-12-18T07:01:00.0,2,-1,-1,2.49358978,-1,51,4
92,2023-12-18T07:01:00.0,1,-1,-1,4.88428056,-1,10,58
93,2023-12-18T07:01:00.0,1,-1,-1,3.15208404,-1,6,27
94,2023-12-18T07:02:00.0,3,-1,-1,3.8483357400000004,-1,58,9
95,2023-12-18T07:02:00.0,1,-1,-1,2.01773802,-1,4,53
96,2023-12-18T07:02:00.0,1,-1,-1,0.9661790400000002,-1,42,1
97,2023-12-18T07:03:00.0,1,-1,-1,3.7963547600000003,-1,62,16
98,2023-12-18T07:03:00.0,1,-1,-1,1.9440334400000003,-1,55,41
99,2023-12-18T07:03:00.0,1,-1,-1,2.5449077,-1,63,23
100,2023-12-18T07:04:00.0,1,-1,-1,2.1187441599999994,-1,3,42
101,2023-12-18T07:04:00.0,2,-1,-1,1.9536413599999998,-1,9,2
102,2023-12-18T07:04:00.0,1,-1,-1,2.9942809200000005,-1,22,50
103,2023-12-18T07:05:00.0,1,-1,-1,1.88411552,-1,33,27
104,2023-12-18T07:05:00.0,1,-1,-1,2.7781268,-1,42,21
105,2023-12-18T07:05:00.0,1,-1,-1,1.79314988,-1,23,33
106,2023-12-18T07:05:00.0,1,-1,-1,1.20506898,-1,25,38
107,2023-12-18T07:06:00.0,2,-1,-1,2.7736307199999994,-1,21,42
108,2023-12-18T07:06:00.0,1,-1,-1,2.92277106,-1,31,53
109,2023-12-18T07:06:00.0,1,-1,-1,1.3712355999999999,-1,21,31
110,2023-12-18T07:07:00.0,1,-1,-1,1.69200786,-1,59,33
111,2023-12-18T07:07:00.0,1,-1,-1,4.615060140000001,-1,13,12
112,2023-12-18T07:07:00.0,1,-1,-1,2.4094250199999996,-1,7,41
113,2023-12-18T07:07:00.0,1,-1,-1,1.75196792,-1,2,13
114,2023-12-18T07:07:00.0,1,-1,-1,2.16597106,-1,62,30
115,2023-12-18T07:08:00.0,1,-1,-1,1.67764242,-1,53,24
116,2023-12-18T07:08:00.0,1,-1,-1,4.17439786,-1,59,52
117,2023-12-18T07:08:00.0,1,-1,-1,1.05997322,-1,39,25
118,2023-12-18T07:09:00.0,1,-1,-1,3.1095836999999995,-1,32,47
119,2023-12-18T07:09:00.0,1,-1,-1,2.16944976,-1,47,17
120,2023-12-18T07:09:00.0,1,-1,-1,1.3419973200000002,-1,43,1
121,2023-12-18T07:10:00.0,2,-1,-1,1.42653102,-1,57,4
122,2023-12-18T07:10:00.0,1,-1,-1,2.7775755400000004,-1,29,33
123,2023-12-18T07:10:00.0,1,-1,-1,2.1821433599999995,-1,2,49
124,2023-12-18T07:11:00.0,1,-1,-1,4.71042812,-1,10,28
125,2023-12-18T07:11:00.0,1,-1,-1,1.14962564,-1,3,1
126,2023-12-18T07:11:00.0,3,-1,-1,2.73327694,-1,43,39
127,2023-12-18T07:12:00.0,2,-1,-1,4.1521617,-1,11,61
128,2023-12-18T07:12:00.0,1,-1,-1,1.31496236,-1,20,42
129,2023-12-18T07:12:00.0,1,-1,-1,1.6849593000000003,-1,20,45
130,2023-12-18T07:13:00.0,1,-1,-1,3.54333072,-1,53,14
131,2023-12-18T07:13:00.0,1,-1,-1,0.45172274,-1,3,5
132,2023-12-18T07:13:00.0,1,-1,-1,3.78275128,-1,62,41
133,2023-12-18T07:13:00.0,1,-1,-1,2.9920629799999996,-1,32,9
134,2023-12-18T07:14:00.0,1,-1,-1,2.1176373400000004,-1,19,33
135,2023-12-18T07:14:00.0,1,-1,-1,2.90954598,-1,63,3
136,2023-12-18T07:14:00.0,1,-1,-1,1.85089974,-1,21,39
137,2023-12-18T07:15:00.0,1,-1,-1,1.24021976,-1,1,44
138,2023-12-18T07:15:00.0,1,-1,-1,3.23331706,-1,7,39
139,2023-12-18T07:15:00.0,1,-1,-1,2.7121157799999995,-1,33,40
140,2023-12-18T07:16:00.0,1,-1,-1,3.0418758999999995,-1,59,46
141,2023-12-18T07:16:00.0,1,-1,-1,1.0795691799999998,-1,4,24
142,2023-12-18T07:16:00.0,1,-1,-1,5.19880148,-1,65,60
143,2023-12-18T07:16:00.0,1,-1,-1,1.8173829599999998,-1,32,3
144,2023-12-18T07:17:00.0,1,-1,-1,2.7635067999999996,-1,42,26
145,2023-12-18T07:17:00.0,2,-1,-1,1.9814047400000003,-1,27,25
146,2023-12-18T07:17:00.0,1,-1,-1,3.02400768,-1,41,51
