id,order_time,count,bus_id,actual_pay,actual_gain,status,pickup_node,dropoff_node
1,2023-12-18T06:30:00.0,2,-1,-1,2.4164039200000005,-1,53,20
2,2023-12-18T06:30:00.0,1,-1,-1,1.866501,-1,44,3
3,2023-12-18T06:30:00.0,1,-1,-1,1.66810502,-1,35,6
4,2023-12-18T06:30:00.0,1,-1,-1,0.82579952,-1,6,1
5,2023-12-18T06:30:00.0,1,-1,-1,3.5257720999999993,-1,27,9
6,2023-12-18T06:31:00.0,1,-1,-1,2.7322096799999995,-1,57,39
7,2023-12-18T06:31:00.0,1,-1,-1,2.616206,-1,4,50
8,2023-12-18T06:31:00.0,1,-1,-1,1.3321752599999999,-1,37,27
9,2023-12-18T06:31:00.0,1,-1,-1,2.02259186,-1,34,65
10,2023-12-18T06:32:00.0,1,-1,-1,1.0371625800000002,-1,16,52
11,2023-12-18T06:32:00.0,2,-1,-1,2.2412631999999997,-1,26,19
12,2023-12-18T06:32:00.0,1,-1,-1,3.02989868,-1,11,15
13,2023-12-18T06:32:00.0,1,-1,-1,2.2545029,-1,20,7
14,2023-12-18T06:32:00.0,1,-1,-1,1.9223588599999997,-1,9,53
15,2023-12-18T06:33:00.0,1,-1,-1,3.1681823799999997,-1,21,47
16,2023-12-18T06:33:00.0,1,-1,-1,5.92084028,-1,58,12
17,2023-12-18T06:33:00.0,1,-1,-1,1.57506334,-1,55,42
18,2023-12-18T06:33:00.0,1,-1,-1,1.45456444,-1,25,16
19,2023-12-18T06:34:00.0,1,-1,-1,0.9691185200000001,-1,1,42
20,2023-12-18T06:34:00.0,1,-1,-1,3.8618635399999994,-1,60,8
21,2023-12-18T06:34:00.0,1,-1,-1,4.739869360000001,-1,52,64
22,2023-12-18T06:34:00.0,1,-1,-1,3.34717246,-1,17,63
23,2023-12-18T06:34:00.0,1,-1,-1,1.51397496,-1,22,3
24,2023-12-18T06:35:00.0,2,-1,-1,3.653506179999999,-1,28,47
25,2023-12-18T06:35:00.0,1,-1,-1,1.13625178,-1,26,32
26,2023-12-18T06:35:00.0,1,-1,-1,4.0645371599999995,-1,62,45
27,2023-12-18T06:35:00.0,1,-1,-1,1.54029698,-1,22,30
28,2023-12-18T06:35:00.0,1,-1,-1,2.9942809200000005,-1,22,50
